MeterNo,IsSuccessful,CompletedOn
CRYT3074533,True,2025-39-04 15:39:19,
CRYT3162707,True,2025-39-04 15:39:19,
CRYT3032599,True,2025-39-04 15:39:19,
CRYT3067766,True,2025-39-04 15:39:19,
CRYT3069199,True,2025-39-04 15:39:19,
CRYT3029151,True,2025-39-04 15:39:19,
CRYT3026990,True,2025-39-04 15:39:19,
CRYT3153306,False,2025-40-04 15:40:13,Id_8216 CRYT3153306 Could not open tcp connection
CRYT3162366,True,2025-39-04 15:39:19,
CRYT3367186,True,2025-39-04 15:39:19,
CRYT3163605,True,2025-39-04 15:39:19,
CRYT3153653,True,2025-39-04 15:39:19,
CRYT3151548,True,2025-39-04 15:39:24,
CRYT3031137,True,2025-39-04 15:39:20,
CRYT3041225,True,2025-39-04 15:39:20,
CRYT3040270,True,2025-39-04 15:39:20,
CRYT3031460,True,2025-39-04 15:39:20,
CRYT3302976,True,2025-39-04 15:39:20,
CRYT3037056,True,2025-39-04 15:39:20,
CRYT3038674,False,2025-40-04 15:40:15,Id_8228 CRYT3038674 Could not open tcp connection
CRYT3028053,True,2025-39-04 15:39:21,
CRYT3071622,True,2025-39-04 15:39:20,
CRYT3068525,True,2025-39-04 15:39:21,
CRYT3067749,True,2025-39-04 15:39:20,
CRYT3067127,True,2025-39-04 15:39:20,
CRYT3065277,True,2025-39-04 15:39:20,
CRYT3160367,False,2025-40-04 15:40:15,Id_8235 CRYT3160367 Could not open tcp connection
CRYT3041979,True,2025-39-04 15:39:22,
CRYT3044529,True,2025-39-04 15:39:21,
CRYT3044869,True,2025-39-04 15:39:25,
CRYT3065285,True,2025-39-04 15:39:21,
CRYT3067286,True,2025-39-04 15:39:22,
CRYT3040316,True,2025-39-04 15:39:21,
CRYT3033469,True,2025-39-04 15:39:21,
CRYT3155509,True,2025-39-04 15:39:22,
CRYT3033113,False,2025-40-04 15:40:16,Id_8244 CRYT3033113 Could not open tcp connection
CRYT3041873,True,2025-39-04 15:39:22,
CRYT3029994,False,2025-40-04 15:40:17,Id_8246 CRYT3029994 Could not open tcp connection
CRYT3017004,True,2025-39-04 15:39:21,
CRYT3151949,True,2025-39-04 15:39:22,
CRYT3156054,False,2025-40-04 15:40:17,Id_8249 CRYT3156054 Could not open tcp connection
CRYT3155499,False,2025-40-04 15:40:17,Id_8250 CRYT3155499 Could not open tcp connection
CRYT3160796,False,2025-40-04 15:40:17,Id_8251 CRYT3160796 Could not open tcp connection
CRYT3074561,True,2025-39-04 15:39:23,
CRYT3154829,True,2025-39-04 15:39:22,
CRYT3150732,False,2025-40-04 15:40:17,Id_8254 CRYT3150732 Could not open tcp connection
CRYT3157282,False,2025-40-04 15:40:17,Id_8255 CRYT3157282 Could not open tcp connection
CRYT3162658,True,2025-39-04 15:39:22,
CRYT3162545,True,2025-39-04 15:39:22,
CRYT3018436,True,2025-40-04 15:40:14,
CRYT3042941,True,2025-39-04 15:39:22,
CRYT3016787,False,2025-40-04 15:40:18,Id_8260 CRYT3016787 Could not open tcp connection
CRYT3018361,True,2025-39-04 15:39:23,
CRYT3034887,True,2025-39-04 15:39:23,
CRYT3070581,True,2025-39-04 15:39:23,
CRYT3029202,True,2025-39-04 15:39:28,
CRYT3026824,True,2025-39-04 15:39:23,
CRYT3037648,True,2025-39-04 15:39:23,
CRYT3041439,True,2025-39-04 15:39:23,
CRYT3154078,True,2025-39-04 15:39:23,
CRYT3156602,True,2025-39-04 15:39:55,
CRYT3153831,True,2025-39-04 15:39:23,
CRYT3151896,True,2025-39-04 15:39:23,
CRYT3074486,True,2025-39-04 15:39:24,
CRYT3156301,True,2025-39-04 15:39:24,
CRYT3028253,True,2025-39-04 15:39:24,
CRYT3025028,True,2025-39-04 15:39:24,
CRYT3027881,True,2025-39-04 15:39:24,
CRYT3033955,False,2025-40-04 15:40:20,Id_8277 CRYT3033955 Could not open tcp connection
CRYT3071361,True,2025-39-04 15:39:24,
CRYT3029735,True,2025-39-04 15:39:25,
CRYT3026567,True,2025-39-04 15:39:24,
CRYT3026718,True,2025-39-04 15:39:24,
CRYT3069372,True,2025-39-04 15:39:31,
CRYT3065038,False,2025-40-04 15:40:21,Id_8283 CRYT3065038 Could not open tcp connection
CRYT3073059,True,2025-39-04 15:39:25,
CRYT3032832,True,2025-39-04 15:39:25,
CRYT3326341,False,2025-40-04 15:40:22,Id_8286 CRYT3326341 Could not open tcp connection
CRYT3155238,True,2025-39-04 15:39:25,
CRYT3151834,True,2025-39-04 15:39:25,
CRYT3153856,True,2025-39-04 15:39:25,
CRYT3036381,True,2025-39-04 15:39:25,
CRYT3043563,True,2025-39-04 15:39:25,
CRYT3027261,True,2025-39-04 15:39:25,
CRYT3154462,True,2025-39-04 15:39:25,
CRYT3153544,True,2025-39-04 15:39:25,
CRYT3164088,True,2025-39-04 15:39:26,
CRYT3154913,True,2025-39-04 15:39:26,
CRYT3159936,True,2025-39-04 15:39:25,
CRYT3159054,True,2025-39-04 15:39:26,
CRYT3153145,False,2025-40-04 15:40:24,Id_8299 CRYT3153145 Could not open tcp connection
CRYT3160379,True,2025-39-04 15:39:26,
CRYT3157675,True,2025-39-04 15:39:27,
CRYT3025811,True,2025-39-04 15:39:33,
CRYT3030198,True,2025-39-04 15:39:26,
CRYT3041454,True,2025-39-04 15:39:26,
CRYT3068381,True,2025-39-04 15:39:27,
CRYT3037074,True,2025-39-04 15:39:27,
CRYT3038004,True,2025-39-04 15:39:27,
CRYT3042741,True,2025-39-04 15:39:27,
CRYT3044559,True,2025-39-04 15:39:33,
CRYT3152767,True,2025-39-04 15:39:27,
CRYT3151681,True,2025-39-04 15:39:28,
CRYT3153227,True,2025-39-04 15:39:28,
CRYT3156019,True,2025-39-04 15:39:28,
CRYT3160603,True,2025-39-04 15:39:28,
CRYT3163204,True,2025-39-04 15:39:27,
CRYT3155187,False,2025-40-04 15:40:26,Id_8316 CRYT3155187 Could not open tcp connection
CRYT3065017,True,2025-39-04 15:39:28,
CRYT3017141,False,2025-40-04 15:40:26,Id_8318 CRYT3017141 Could not open tcp connection
CRYT3066427,True,2025-39-04 15:39:28,
CRYT3066354,True,2025-39-04 15:39:29,
CRYT3069507,True,2025-39-04 15:39:28,
CRYT3065393,True,2025-39-04 15:39:28,
CRYT3043864,True,2025-39-04 15:39:29,
CRYT3016243,True,2025-39-04 15:39:29,
CRYT3160173,False,2025-40-04 15:40:27,Id_8325 CRYT3160173 Could not open tcp connection
CRYT3162205,False,2025-40-04 15:40:27,Id_8326 CRYT3162205 Could not open tcp connection
CRYT3150391,True,2025-39-04 15:39:29,
CRYT3153526,True,2025-39-04 15:39:29,
CRYT3150723,False,2025-40-04 15:40:27,Id_8329 CRYT3150723 Could not open tcp connection
CRYT3156352,True,2025-39-04 15:39:30,
CRYT3155854,True,2025-39-04 15:39:29,
CRYT3044729,True,2025-39-04 15:39:29,
CRYT3044349,False,2025-40-04 15:40:28,Id_8333 CRYT3044349 Could not open tcp connection
CRYT3072785,False,2025-40-04 15:40:28,Id_8334 CRYT3072785 Could not open tcp connection
CRYT3033004,True,2025-39-04 15:39:44,
CRYT3073388,True,2025-39-04 15:39:30,
CRYT3034108,True,2025-39-04 15:39:30,
CRYT3162729,False,2025-40-04 15:40:28,Id_8338 CRYT3162729 Could not open tcp connection
CRYT3035553,True,2025-39-04 15:39:31,
CRYT3015728,True,2025-39-04 15:39:30,
CRYT3044669,True,2025-39-04 15:39:31,
CRYT3019113,True,2025-39-04 15:39:31,
CRYT3037754,True,2025-39-04 15:39:31,
CRYT3017256,True,2025-39-04 15:39:31,
CRYT3155838,True,2025-39-04 15:39:31,
CRYT3158415,True,2025-39-04 15:39:31,
CRYT3155060,True,2025-39-04 15:39:32,
CRYT3390350,True,2025-39-04 15:39:32,
CRYT3154736,True,2025-39-04 15:39:31,
CRYT3156449,True,2025-39-04 15:39:32,
CRYT3074986,True,2025-39-04 15:39:32,
CRYT3017073,True,2025-39-04 15:39:33,
CRYT3016637,False,2025-40-04 15:40:30,Id_8353 CRYT3016637 Could not open tcp connection
CRYT3019599,True,2025-39-04 15:39:32,
CRYT3067917,True,2025-39-04 15:39:32,
CRYT3066255,True,2025-39-04 15:39:33,
CRYT3067360,True,2025-39-04 15:39:33,
CRYT3033344,True,2025-39-04 15:39:33,
CRYT3042844,False,2025-40-04 15:40:31,Id_8359 CRYT3042844 Could not open tcp connection
CRYT3153529,True,2025-39-04 15:39:33,
CRYT3154085,False,2025-40-04 15:40:31,Id_8361 CRYT3154085 Could not open tcp connection
CRYT3157210,True,2025-39-04 15:39:34,
CRYT3154502,True,2025-39-04 15:39:34,
CRYT3157821,True,2025-39-04 15:39:34,
CRYT3156693,True,2025-39-04 15:39:33,
CRYT3032636,True,2025-39-04 15:39:33,
CRYT3016642,True,2025-39-04 15:39:34,
CRYT3032983,True,2025-39-04 15:39:34,
CRYT3071064,True,2025-39-04 15:39:35,
CRYT3072920,True,2025-39-04 15:39:34,
CRYT3069835,True,2025-39-04 15:39:34,
CRYT3069051,False,2025-40-04 15:40:32,Id_8372 CRYT3069051 Could not open tcp connection
CRYT3025362,True,2025-39-04 15:39:42,
CRYT3044993,False,2025-40-04 15:40:33,Id_8374 CRYT3044993 Could not open tcp connection
CRYT3028547,True,2025-39-04 15:39:35,
CRYT3160548,False,2025-40-04 15:40:33,Id_8376 CRYT3160548 Could not open tcp connection
CRYT3156550,True,2025-39-04 15:39:35,
CRYT3018325,True,2025-39-04 15:39:34,
CRYT3016590,True,2025-39-04 15:39:35,
CRYT3026231,True,2025-39-04 15:39:35,
CRYT3039057,True,2025-39-04 15:39:36,
CRYT3071047,True,2025-39-04 15:39:42,
CRYT3069735,True,2025-39-04 15:39:35,
CRYT3015962,True,2025-39-04 15:39:43,
CRYT3154434,True,2025-39-04 15:39:35,
CRYT3155987,False,2025-40-04 15:40:34,Id_8386 CRYT3155987 Could not open tcp connection
CRYT3026964,True,2025-39-04 15:39:36,
CRYT3037681,True,2025-39-04 15:39:36,
CRYT3019475,True,2025-39-04 15:39:36,
CRYT3152212,True,2025-39-04 15:39:36,
CRYT3153395,True,2025-39-04 15:39:37,
CRYT3068927,True,2025-39-04 15:39:36,
CRYT3030418,True,2025-39-04 15:39:37,
CRYT3069642,True,2025-39-04 15:39:36,
CRYT3032298,True,2025-39-04 15:39:37,
CRYT3073553,True,2025-39-04 15:39:37,
CRYT3065779,True,2025-39-04 15:39:37,
CRYT3150293,True,2025-39-04 15:39:37,
CRYT3158704,True,2025-39-04 15:39:38,
CRYT3015204,False,2025-40-04 15:40:36,Id_8400 CRYT3015204 Could not open tcp connection
CRYT3027988,True,2025-39-04 15:39:44,
CRYT3026293,True,2025-39-04 15:39:37,
CRYT3155415,True,2025-39-04 15:39:38,
CRYT3154306,True,2025-39-04 15:39:38,
CRYT3034798,True,2025-39-04 15:39:38,
CRYT3042732,True,2025-39-04 15:39:38,
CRYT3016692,True,2025-39-04 15:39:38,
CRYT3029666,False,2025-40-04 15:40:36,Id_8408 CRYT3029666 Could not open tcp connection
CRYT3019746,True,2025-39-04 15:39:38,
CRYT3038087,True,2025-39-04 15:39:38,
CRYT3158752,True,2025-39-04 15:39:39,
CRYT3160644,True,2025-39-04 15:39:38,
CRYT3026275,True,2025-39-04 15:39:39,
CRYT3037234,True,2025-39-04 15:39:39,
CRYT3070009,True,2025-39-04 15:39:39,
CRYT3043671,True,2025-39-04 15:39:40,
CRYT3017167,True,2025-39-04 15:39:39,
CRYT3016640,False,2025-40-04 15:40:37,Id_8418 CRYT3016640 Could not open tcp connection
CRYT3040691,True,2025-39-04 15:39:39,
CRYT3069902,True,2025-39-04 15:39:47,
CRYT3071065,True,2025-39-04 15:39:39,
CRYT3031588,True,2025-39-04 15:39:39,
CRYT3040300,True,2025-39-04 15:39:40,
CRYT3074225,True,2025-39-04 15:39:39,
CRYT3345658,True,2025-39-04 15:39:40,
CRYT3035051,True,2025-39-04 15:39:40,
CRYT3039518,True,2025-39-04 15:39:47,
CRYT3152856,True,2025-39-04 15:39:40,
CRYT3150973,True,2025-39-04 15:39:40,
CRYT3037659,True,2025-39-04 15:39:40,
CRYT3161257,False,2025-40-04 15:40:38,Id_8431 CRYT3161257 Could not open tcp connection
CRYT3018268,True,2025-39-04 15:39:41,
CRYT3029022,False,2025-40-04 15:40:38,Id_8433 CRYT3029022 Could not open tcp connection
CRYT3038373,True,2025-39-04 15:39:40,
CRYT3162692,True,2025-39-04 15:39:48,
CRYT3015170,True,2025-39-04 15:39:41,
CRYT3041957,False,2025-40-04 15:40:39,Id_8437 CRYT3041957 Could not open tcp connection
CRYT3041004,True,2025-39-04 15:39:41,
CRYT3019692,True,2025-39-04 15:39:41,
CRYT3307484,True,2025-39-04 15:39:42,
CRYT3018929,True,2025-39-04 15:39:42,
CRYT3019679,True,2025-39-04 15:39:42,
CRYT3016798,True,2025-39-04 15:39:42,
CRYT3040965,True,2025-39-04 15:39:41,
CRYT3016036,True,2025-39-04 15:39:42,
CRYT3018850,True,2025-39-04 15:39:42,
CRYT3015430,True,2025-39-04 15:39:42,
CRYT3043447,True,2025-39-04 15:39:42,
CRYT3040520,True,2025-39-04 15:39:42,
CRYT3069368,False,2025-40-04 15:40:41,Id_8450 CRYT3069368 Could not open tcp connection
CRYT3032843,True,2025-39-04 15:39:43,
CRYT3040623,True,2025-39-04 15:39:43,
CRYT3162992,True,2025-39-04 15:39:43,
CRYT3074600,True,2025-39-04 15:39:43,
CRYT3150226,True,2025-39-04 15:39:43,
CRYT3016588,True,2025-39-04 15:39:43,
CRYT3066223,True,2025-39-04 15:39:43,
CRYT3032006,True,2025-39-04 15:39:50,
CRYT3069586,True,2025-39-04 15:39:43,
CRYT3072682,False,2025-40-04 15:40:42,Id_8460 CRYT3072682 Could not open tcp connection
CRYT3037561,True,2025-39-04 15:39:43,
CRYT3154084,True,2025-39-04 15:39:43,
CRYT3160138,False,2025-40-04 15:40:42,Id_8463 CRYT3160138 Could not open tcp connection
CRYT3033406,True,2025-39-04 15:39:44,
CRYT3027277,True,2025-39-04 15:39:43,
CRYT3155039,True,2025-39-04 15:39:44,
CRYT3019428,True,2025-39-04 15:39:44,
CRYT3033676,True,2025-39-04 15:39:44,
CRYT3037988,True,2025-39-04 15:39:44,
CRYT3019516,True,2025-39-04 15:39:44,
CRYT3025636,True,2025-39-04 15:39:45,
CRYT3072983,False,2025-40-04 15:40:42,Id_8472 CRYT3072983 Could not open tcp connection
CRYT3017028,False,2025-40-04 15:40:42,Id_8473 CRYT3017028 Could not open tcp connection
CRYT3074616,True,2025-39-04 15:39:45,
CRYT3153340,True,2025-39-04 15:39:51,
CRYT3071943,True,2025-39-04 15:39:45,
CRYT3025338,True,2025-39-04 15:39:45,
CRYT3031092,True,2025-39-04 15:39:45,
CRYT3153932,False,2025-40-04 15:40:43,Id_8479 CRYT3153932 Could not open tcp connection
CRYT3019209,True,2025-39-04 15:39:45,
CRYT3027680,True,2025-39-04 15:39:45,
CRYT3043305,True,2025-39-04 15:39:46,
CRYT3016491,False,2025-40-04 15:40:43,Id_8483 CRYT3016491 Could not open tcp connection
CRYT3071407,True,2025-39-04 15:39:45,
CRYT3307470,True,2025-39-04 15:39:46,
CRYT3025744,True,2025-39-04 15:39:45,
CRYT3015199,True,2025-39-04 15:39:45,
CRYT3041940,True,2025-39-04 15:39:46,
CRYT3040840,True,2025-39-04 15:39:45,
CRYT3070971,True,2025-39-04 15:39:45,
CRYT3039395,True,2025-39-04 15:39:46,
CRYT3071188,True,2025-39-04 15:39:47,
CRYT3068961,True,2025-39-04 15:39:46,
CRYT3031467,True,2025-39-04 15:39:46,
CRYT3035518,True,2025-39-04 15:39:46,
CRYT3044964,True,2025-39-04 15:39:45,
CRYT3017045,True,2025-39-04 15:39:46,
CRYT3035485,True,2025-39-04 15:39:46,
CRYT3016677,True,2025-39-04 15:39:46,
CRYT3160665,False,2025-40-04 15:40:45,Id_8500 CRYT3160665 Could not open tcp connection
CRYT3027506,True,2025-39-04 15:39:47,
CRYT3028797,True,2025-39-04 15:39:47,
CRYT3018958,True,2025-39-04 15:39:48,
CRYT3033804,True,2025-39-04 15:39:47,
CRYT3016996,True,2025-39-04 15:39:54,
CRYT3164265,False,2025-40-04 15:40:45,Id_8506 CRYT3164265 Could not open tcp connection
CRYT3160044,True,2025-39-04 15:39:48,
CRYT3157493,False,2025-40-04 15:40:46,Id_8508 CRYT3157493 Could not open tcp connection
CRYT3314389,True,2025-39-04 15:39:47,
CRYT3152607,True,2025-39-04 15:39:48,
CRYT3074461,True,2025-39-04 15:39:48,
CRYT3156034,True,2025-39-04 15:39:47,
CRYT3369205,True,2025-39-04 15:39:47,
CRYT3366103,True,2025-39-04 15:39:54,
CRYT3159238,True,2025-39-04 15:39:48,
CRYT3037818,True,2025-39-04 15:39:48,
CRYT3015735,True,2025-39-04 15:39:48,
CRYT3034700,True,2025-39-04 15:39:49,
CRYT3037617,True,2025-39-04 15:39:49,
CRYT3026945,True,2025-39-04 15:39:56,
CRYT3074157,True,2025-39-04 15:39:49,
CRYT3070548,True,2025-39-04 15:39:49,
CRYT3016567,False,2025-40-04 15:40:47,Id_8523 CRYT3016567 Could not open tcp connection
CRYT3039241,True,2025-39-04 15:39:48,
CRYT3162523,False,2025-40-04 15:40:47,Id_8525 CRYT3162523 Could not open tcp connection
CRYT3156711,True,2025-39-04 15:39:49,
CRYT3160873,True,2025-39-04 15:39:49,
CRYT3151563,True,2025-39-04 15:39:49,
CRYT3163462,True,2025-39-04 15:39:49,
CRYT3162071,True,2025-39-04 15:39:59,
CRYT3164192,True,2025-39-04 15:39:49,
CRYT3152996,True,2025-39-04 15:39:50,
CRYT3156092,True,2025-39-04 15:39:50,
CRYT3150899,True,2025-39-04 15:39:50,
CRYT3307483,True,2025-39-04 15:39:50,
CRYT3159189,True,2025-39-04 15:39:50,
CRYT3156555,True,2025-39-04 15:39:57,
CRYT3025910,True,2025-39-04 15:39:50,
CRYT3016898,True,2025-39-04 15:39:50,
CRYT3037862,True,2025-39-04 15:39:51,
CRYT3038917,True,2025-39-04 15:39:51,
CRYT3032198,True,2025-39-04 15:39:51,
CRYT3036986,True,2025-39-04 15:39:50,
CRYT3034632,True,2025-39-04 15:39:52,
CRYT3066671,True,2025-39-04 15:39:51,
CRYT3068541,True,2025-39-04 15:39:51,
CRYT3032135,True,2025-39-04 15:39:51,
CRYT3068933,False,2025-40-04 15:40:49,Id_8548 CRYT3068933 Could not open tcp connection
CRYT3065609,True,2025-39-04 15:39:52,
CRYT3029347,True,2025-39-04 15:39:52,
CRYT3152844,True,2025-39-04 15:39:52,
CRYT3157770,True,2025-39-04 15:39:52,
CRYT3017932,True,2025-39-04 15:39:52,
CRYT3034623,True,2025-39-04 15:39:52,
CRYT3159222,True,2025-39-04 15:39:59,
CRYT3153588,True,2025-39-04 15:39:52,
CRYT3161439,True,2025-39-04 15:39:52,
CRYT3164315,False,2025-40-04 15:40:50,Id_8558 CRYT3164315 Could not open tcp connection
CRYT3157870,True,2025-39-04 15:39:52,
CRYT3155482,True,2025-39-04 15:39:52,
CRYT3150228,True,2025-39-04 15:39:53,
CRYT3367975,True,2025-39-04 15:39:53,
CRYT3345017,True,2025-39-04 15:39:53,
CRYT3026503,True,2025-40-04 15:40:02,
CRYT3018676,True,2025-39-04 15:39:53,
CRYT3038893,True,2025-39-04 15:39:52,
CRYT3040908,True,2025-39-04 15:39:52,
CRYT3025152,True,2025-39-04 15:39:53,
CRYT3070754,True,2025-39-04 15:39:53,
CRYT3015410,True,2025-39-04 15:39:53,
CRYT3025764,True,2025-39-04 15:39:53,
CRYT3043204,True,2025-39-04 15:39:53,
CRYT3018551,True,2025-39-04 15:39:53,
CRYT3162506,True,2025-40-04 15:40:00,
CRYT3377152,True,2025-39-04 15:39:53,
CRYT3150841,True,2025-39-04 15:39:53,
CRYT3151759,False,2025-40-04 15:40:51,Id_8577 CRYT3151759 Could not open tcp connection
CRYT3162479,True,2025-39-04 15:39:54,
CRYT3016707,True,2025-39-04 15:39:54,
CRYT3041061,True,2025-39-04 15:39:53,
CRYT3032934,False,2025-40-04 15:40:52,Id_8581 CRYT3032934 Could not open tcp connection
CRYT3027847,True,2025-39-04 15:39:54,
CRYT3071162,True,2025-39-04 15:39:54,
CRYT3032664,True,2025-39-04 15:39:54,
CRYT3031416,True,2025-39-04 15:39:55,
CRYT3035479,True,2025-39-04 15:39:55,
CRYT3027016,True,2025-39-04 15:39:54,
CRYT3034778,True,2025-39-04 15:39:55,
CRYT3042061,True,2025-40-04 15:40:02,
CRYT3032994,True,2025-39-04 15:39:55,
CRYT3066108,False,2025-40-04 15:40:53,Id_8591 CRYT3066108 Could not open tcp connection
CRYT3070777,True,2025-40-04 15:40:02,
CRYT3070265,True,2025-39-04 15:39:56,
CRYT3031801,False,2025-40-04 15:40:53,Id_8594 CRYT3031801 Could not open tcp connection
CRYT3157104,True,2025-39-04 15:39:55,
CRYT3027791,True,2025-39-04 15:39:55,
CRYT3032364,True,2025-39-04 15:39:55,
CRYT3152765,True,2025-39-04 15:39:56,
CRYT3160828,True,2025-39-04 15:39:55,
CRYT3067816,True,2025-39-04 15:39:55,
CRYT3068517,True,2025-39-04 15:39:56,
CRYT3033035,False,2025-40-04 15:40:54,Id_8602 CRYT3033035 Could not open tcp connection
CRYT3040747,True,2025-39-04 15:39:56,
CRYT3067972,True,2025-39-04 15:39:56,
CRYT3025551,True,2025-39-04 15:39:56,
CRYT3016011,True,2025-39-04 15:39:56,
CRYT3043111,True,2025-39-04 15:39:56,
CRYT3312890,False,2025-40-04 15:40:55,Id_8608 CRYT3312890 Could not open tcp connection
CRYT3150871,True,2025-39-04 15:39:57,
CRYT3070469,True,2025-39-04 15:39:57,
CRYT3067522,False,2025-40-04 15:40:55,Id_8611 CRYT3067522 Could not open tcp connection
CRYT3026371,True,2025-39-04 15:39:57,
CRYT3017230,True,2025-40-04 15:40:04,
CRYT3016772,True,2025-40-04 15:40:04,
CRYT3068278,True,2025-39-04 15:39:58,
CRYT3032893,True,2025-39-04 15:39:57,
CRYT3067672,True,2025-39-04 15:39:57,
CRYT3016532,True,2025-39-04 15:39:58,
CRYT3157964,True,2025-39-04 15:39:57,
CRYT3015517,True,2025-39-04 15:39:58,
CRYT3150041,True,2025-39-04 15:39:58,
CRYT3150199,True,2025-40-04 15:40:05,
CRYT3164472,False,2025-40-04 15:40:56,Id_8623 CRYT3164472 Could not open tcp connection
CRYT3018977,True,2025-40-04 15:40:05,
CRYT3026638,True,2025-39-04 15:39:57,
CRYT3073353,True,2025-39-04 15:39:58,
CRYT3070254,True,2025-39-04 15:39:59,
CRYT3067800,True,2025-39-04 15:39:58,
CRYT3073209,True,2025-39-04 15:39:59,
CRYT3070483,True,2025-39-04 15:39:58,
CRYT3040117,True,2025-39-04 15:39:59,
CRYT3034074,True,2025-39-04 15:39:59,
CRYT3162031,False,2025-40-04 15:40:57,Id_8633 CRYT3162031 Could not open tcp connection
CRYT3159777,True,2025-40-04 15:40:00,
CRYT3154716,True,2025-39-04 15:39:59,
CRYT3155636,False,2025-40-04 15:40:58,Id_8636 CRYT3155636 Could not open tcp connection
CRYT3153566,True,2025-40-04 15:40:00,
CRYT3074723,True,2025-40-04 15:40:00,
CRYT3038585,True,2025-40-04 15:40:00,
CRYT3150627,True,2025-40-04 15:40:07,
CRYT3162922,True,2025-40-04 15:40:00,
CRYT3031221,False,2025-40-04 15:40:58,Id_8642 CRYT3031221 Could not open tcp connection
CRYT3160727,True,2025-40-04 15:40:00,
CRYT3157115,True,2025-40-04 15:40:01,
CRYT3041867,True,2025-40-04 15:40:23,
CRYT3019427,True,2025-40-04 15:40:01,
CRYT3028413,True,2025-40-04 15:40:01,
CRYT3072094,True,2025-40-04 15:40:00,
CRYT3066415,True,2025-40-04 15:40:00,
CRYT3015313,True,2025-40-04 15:40:01,
CRYT3025547,True,2025-40-04 15:40:07,
CRYT3043813,True,2025-40-04 15:40:01,
CRYT3154531,False,2025-40-04 15:40:59,Id_8653 CRYT3154531 Could not open tcp connection
CRYT3164157,True,2025-40-04 15:40:01,
CRYT3074093,True,2025-40-04 15:40:01,
CRYT3163277,True,2025-40-04 15:40:02,
CRYT3164689,True,2025-40-04 15:40:02,
CRYT3016904,False,2025-41-04 15:41:00,Id_8658 CRYT3016904 Could not open tcp connection
CRYT3035208,True,2025-40-04 15:40:02,
CRYT3025045,True,2025-40-04 15:40:02,
CRYT3068850,True,2025-40-04 15:40:02,
CRYT3025267,True,2025-40-04 15:40:02,
CRYT3027755,True,2025-40-04 15:40:02,
CRYT3032266,True,2025-40-04 15:40:02,
CRYT3019575,True,2025-40-04 15:40:02,
CRYT3034436,True,2025-40-04 15:40:02,
CRYT3321027,False,2025-41-04 15:41:01,Id_8667 CRYT3321027 Could not open tcp connection
CRYT3039555,True,2025-40-04 15:40:09,
CRYT3042970,True,2025-40-04 15:40:02,
CRYT3157739,False,2025-41-04 15:41:01,Id_8670 CRYT3157739 Could not open tcp connection
CRYT3162619,True,2025-40-04 15:40:03,
CRYT3163509,True,2025-40-04 15:40:03,
CRYT3159779,True,2025-40-04 15:40:10,
CRYT3155524,False,2025-41-04 15:41:01,Id_8674 CRYT3155524 Could not open tcp connection
CRYT3072071,True,2025-40-04 15:40:03,
CRYT3071784,True,2025-40-04 15:40:03,
CRYT3067082,True,2025-40-04 15:40:04,
CRYT3074040,True,2025-40-04 15:40:03,
CRYT3073396,True,2025-40-04 15:40:04,
CRYT3072960,False,2025-41-04 15:41:01,Id_8680 CRYT3072960 Could not open tcp connection
CRYT3072673,True,2025-40-04 15:40:04,
CRYT3030665,False,2025-41-04 15:41:02,Id_8682 CRYT3030665 Could not open tcp connection
CRYT3044657,True,2025-40-04 15:40:05,
CRYT3159818,True,2025-40-04 15:40:04,
CRYT3160909,False,2025-41-04 15:41:03,Id_8685 CRYT3160909 Could not open tcp connection
CRYT3151490,True,2025-40-04 15:40:05,
CRYT3162180,False,2025-41-04 15:41:03,Id_8687 CRYT3162180 Could not open tcp connection
CRYT3160987,True,2025-40-04 15:40:05,
CRYT3154620,True,2025-40-04 15:40:05,
CRYT3155317,True,2025-40-04 15:40:04,
CRYT3154199,True,2025-40-04 15:40:05,
CRYT3153834,True,2025-40-04 15:40:05,
CRYT3019105,True,2025-40-04 15:40:05,
CRYT3368890,False,2025-41-04 15:41:04,Id_8694 CRYT3368890 Could not open tcp connection
CRYT3395662,True,2025-40-04 15:40:08,
CRYT3153918,True,2025-40-04 15:40:06,
CRYT3154060,True,2025-40-04 15:40:06,
CRYT3155051,True,2025-40-04 15:40:05,
CRYT3154911,True,2025-40-04 15:40:05,
CRYT3037306,True,2025-40-04 15:40:06,
CRYT3164479,False,2025-41-04 15:41:04,Id_8701 CRYT3164479 Could not open tcp connection
CRYT3317391,True,2025-40-04 15:40:13,
CRYT3155579,True,2025-40-04 15:40:05,
CRYT3160392,True,2025-40-04 15:40:06,
CRYT3018117,True,2025-40-04 15:40:06,
CRYT3413698,True,2025-40-04 15:40:06,
CRYT3017432,True,2025-40-04 15:40:07,
CRYT3026225,True,2025-40-04 15:40:06,
CRYT3038306,True,2025-40-04 15:40:07,
CRYT3028304,True,2025-40-04 15:40:06,
CRYT3070787,True,2025-40-04 15:40:07,
CRYT3073057,True,2025-40-04 15:40:08,
CRYT3028508,True,2025-40-04 15:40:08,
CRYT3074015,True,2025-40-04 15:40:14,
CRYT3032050,True,2025-40-04 15:40:07,
CRYT3028064,True,2025-40-04 15:40:08,
CRYT3029335,True,2025-40-04 15:40:07,
CRYT3030493,True,2025-40-04 15:40:08,
CRYT3016579,True,2025-40-04 15:40:08,
CRYT3073316,True,2025-40-04 15:40:15,
CRYT3032478,True,2025-40-04 15:40:08,
